test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSG00000125170	ENSG00000125170	DOK4	16:57447424-57487327	human_15	human_16	OK	17.6374	13.5357	-0.381868404504747	-0.483449	0.2756	0.961787	no	-
ENSG00000183648	ENSG00000183648	NDUFB1	14:92116121-92121917	human_15	human_16	OK	336.476	419.844	0.319349765552134	1.04262	0.07045	0.607307	no	-
ENSG00000213032	ENSG00000213032	NDUFA3P3	1:225964178-225964428	human_15	human_16	OK	1.65147	1.16302	-0.505874855904291	-0.297132	0.36205	0.997009	no	-
ENSG00000136856	ENSG00000136856	SLC2A8	9:127397137-127408424	human_15	human_16	OK	13.0787	12.7093	-0.041334574493909	-0.089111	0.8719	0.997009	no	-
ENSG00000137288	ENSG00000137288	UQCC2	6:33620364-33711727	human_15	human_16	OK	169.424	183.064	0.111709853204009	0.256764	0.65625	0.997009	no	-
ENSG00000152578	ENSG00000152578	GRIA4	11:105609993-105982092	human_15	human_16	OK	6.17998	7.46262	0.27208005610105	0.368504	0.49	0.997009	no	-
ENSG00000015133	ENSG00000015133	CCDC88C	14:91271322-91417844	human_15	human_16	OK	16.0035	9.95033	-0.685571181987544	-1.11651	0.0136	0.253529	no	-
ENSG00000167085	ENSG00000167085	PHB	17:49370739-49476988	human_15	human_16	OK	204.923	216.57	0.0797514922461715	0.274648	0.6322	0.997009	no	-
ENSG00000257855	ENSG00000257855	AC126471.1	12:85567877-85568239	human_15	human_16	OK	2.54275	0.425693	-2.578504352954	-1.73193	0.2472	0.941128	no	-
ENSG00000166734	ENSG00000166734	CASC4	15:44288718-44427144	human_15	human_16	OK	51.7067	51.3271	-0.0106304827227	-0.0272779	0.96045	0.997009	no	-
ENSG00000163281	ENSG00000163281	GNPDA2	4:44622064-44726595	human_15	human_16	OK	23.4293	25.5176	0.123178794800439	0.268956	0.62905	0.997009	no	-
ENSG00000233762	ENSG00000233762	AC007969.1	2:171517269-171517716	human_15	human_16	OK	2.61536	3.05926	0.226173178950324	0.258331	0.6443	0.997009	no	-
ENSG00000151065	ENSG00000151065	DCP1B	12:1946052-2941138	human_15	human_16	OK	16.1507	15.1442	-0.0928313261843782	-0.12523	0.82315	0.997009	no	-
ENSG00000166507	ENSG00000166507	NDST2	10:73785581-73811798	human_15	human_16	OK	13.3117	14.0806	0.0810139855805828	0.0960692	0.81165	0.997009	no	-
ENSG00000226605	ENSG00000226605	AC092567.1	2:62673850-63048640	human_15	human_16	OK	36.547	31.1036	-0.232671415096016	-0.115177	0.8548	0.997009	no	-
ENSG00000231087	ENSG00000231087	FDPSP7	7:76959834-77416349	human_15	human_16	OK	1.04048	0.708327	-0.554761792922884	-0.236412	0.7819	0.997009	no	-
ENSG00000229474	ENSG00000229474	PATL2	15:44665731-44711316	human_15	human_16	OK	1.2373	0.910813	-0.441968555247215	-0.377121	0.3687	0.997009	no	-
ENSG00000126254	ENSG00000126254	RBM42	19:35629029-35637686	human_15	human_16	OK	65.202	65.0499	-0.00336937911017173	-0.0118392	0.9829	0.997009	no	-
ENSG00000189149	ENSG00000189149	CRYM-AS1	16:21233698-21339037	human_15	human_16	OK	1.46743	1.62197	0.144455450781577	0.04877	0.91485	0.997009	no	-
ENSG00000256256	ENSG00000256256	AC019209.1	12:25882954-25885855	human_15	human_16	OK	1.28963	0.841347	-0.616184365412749	-0.560198	0.4081	0.997009	no	-
ENSG00000205531	ENSG00000205531	NAP1L4	11:2944430-2992377	human_15	human_16	OK	137.582	135.255	-0.0246098056044946	-0.0877538	0.8663	0.997009	no	-
ENSG00000168872	ENSG00000168872	DDX19A	16:70289662-70373383	human_15	human_16	OK	32.6912	34.7588	0.0884759406742904	0.19891	0.70415	0.997009	no	-
ENSG00000134996	ENSG00000134996	OSTF1	9:75088542-75147265	human_15	human_16	OK	7.58216	11.2646	0.57111527921065	1.37165	0.01855	0.304789	no	-
ENSG00000263280	ENSG00000263280	AC003965.1	16:2866347-2867618	human_15	human_16	OK	0.75797	1.1379	0.586161123835212	0.612764	0.31335	0.997009	no	-
ENSG00000159214	ENSG00000159214	CCDC24	1:43991358-44115913	human_15	human_16	OK	7.61976	8.76678	0.202301486584525	0.229461	0.67215	0.997009	no	-
ENSG00000038295	ENSG00000038295	TLL1	4:165873236-166104457	human_15	human_16	OK	2.40307	2.57237	0.0982194954767637	0.104414	0.8196	0.997009	no	-
ENSG00000104133	ENSG00000104133	SPG11	15:44537124-44663678	human_15	human_16	OK	24.1429	22.5187	-0.100475437003096	-0.178357	0.61055	0.997009	no	-
ENSG00000168944	ENSG00000168944	CEP120	5:123344884-123423592	human_15	human_16	OK	8.51169	9.82632	0.207205613960473	0.352531	0.46445	0.997009	no	-
ENSG00000186827	ENSG00000186827	TNFRSF4	1:1211339-1214153	human_15	human_16	OK	1.13196	1.5499	0.453352156751746	0.433427	0.34315	0.997009	no	-
ENSG00000106991	ENSG00000106991	ENG	9:127815011-127854756	human_15	human_16	OK	2.01523	2.59345	0.363928051539831	0.569395	0.26375	0.954767	no	-
ENSG00000101017	ENSG00000101017	CD40	20:46118271-46129863	human_15	human_16	OK	13.6641	13.4233	-0.0256510493950424	-0.0630977	0.91015	0.997009	no	-
ENSG00000258366	ENSG00000258366	RTEL1	20:63657809-63832038	human_15	human_16	OK	11.3972	11.2666	-0.0166272256123022	-0.020827	0.9558	0.997009	no	-
ENSG00000177150	ENSG00000177150	FAM210A	18:13663346-13764558	human_15	human_16	OK	11.8526	15.2606	0.36460812054626	0.552337	0.3356	0.997009	no	-
ENSG00000204525	ENSG00000204525	HLA-C	6:31268748-31357637	human_15	human_16	OK	317.035	334.524	0.0774675992374802	0.232346	0.68965	0.997009	no	-
ENSG00000258352	ENSG00000258352	AC119044.1	12:47075706-47236662	human_15	human_16	OK	1.6768	0.569286	-1.55848509576728	-0.557353	0.402	0.997009	no	-
ENSG00000112578	ENSG00000112578	BYSL	6:41921498-41933046	human_15	human_16	OK	35.0263	36.6892	0.0669168500489455	0.227013	0.6937	0.997009	no	-
ENSG00000100345	ENSG00000100345	MYH9	22:36281276-36388067	human_15	human_16	OK	127.249	162.865	0.35602228047807	1.70112	0.0007	0.0357099	yes	-
ENSG00000004779	ENSG00000004779	NDUFAB1	16:23581013-23596316	human_15	human_16	OK	249.915	256.5	0.0375213306655486	0.149601	0.79945	0.997009	no	-
ENSG00000105856	ENSG00000105856	HBP1	7:107168960-107578523	human_15	human_16	OK	89.5021	91.079	0.0251969185962185	0.0651352	0.8941	0.997009	no	-
ENSG00000170962	ENSG00000170962	PDGFD	11:103907188-104164379	human_15	human_16	OK	17.8955	26.0683	0.542699649834173	1.37428	0.02275	0.344049	no	-
ENSG00000134697	ENSG00000134697	GNL2	1:37556918-37595937	human_15	human_16	OK	82.09	89.2166	0.120105681594258	0.447827	0.38775	0.997009	no	-
ENSG00000167110	ENSG00000167110	GOLGA2	9:128255828-128322447	human_15	human_16	OK	12.3247	12.5137	0.0219558929241027	0.0218167	0.96435	0.997009	no	-
ENSG00000154310	ENSG00000154310	TNIK	3:171058413-171460408	human_15	human_16	OK	2.03629	2.27726	0.161355977975206	0.149313	0.7434	0.997009	no	-
ENSG00000178127	ENSG00000178127	NDUFV2	18:9102629-9285985	human_15	human_16	OK	226.207	224.948	-0.00805203431845422	-0.0286262	0.9606	0.997009	no	-
ENSG00000283761	ENSG00000283761	AC118553.2	1:99968382-100132955	human_15	human_16	OK	14.6791	18.8395	0.359997159494002	0.597762	0.2978	0.980176	no	-
ENSG00000119321	ENSG00000119321	FKBP15	9:113150975-113221318	human_15	human_16	OK	17.1579	17.6087	0.0374154146040126	0.0558651	0.92155	0.997009	no	-
ENSG00000135870	ENSG00000135870	RC3H1	1:173931213-174022297	human_15	human_16	OK	5.6911	4.19175	-0.441154853992326	-0.673533	0.0681	0.594884	no	-
ENSG00000164707	ENSG00000164707	SLC13A4	7:135662495-135748813	human_15	human_16	OK	2.86026	1.67428	-0.772605476429446	-0.322551	0.4002	0.997009	no	-
ENSG00000272418	ENSG00000272418	AC090607.4	15:78250501-78299924	human_15	human_16	OK	1.08879	2.16949	0.994630214670985	0.167192	0.69025	0.997009	no	-
ENSG00000225151	ENSG00000225151	GOLGA2P7	15:84199310-84230136	human_15	human_16	OK	4.08655	2.85004	-0.519901218883363	-0.987244	0.04275	0.482357	no	-
ENSG00000204498	ENSG00000204498	NFKBIL1	6:31528961-31558829	human_15	human_16	OK	13.5358	13.8896	0.0372248954306704	0.0489123	0.9312	0.997009	no	-
ENSG00000171295	ENSG00000171295	ZNF440	19:11814283-11835201	human_15	human_16	OK	2.76948	2.78918	0.0102259218217193	0.0126005	0.98155	0.997009	no	-
ENSG00000133059	ENSG00000133059	DSTYK	1:205142504-205211702	human_15	human_16	OK	10.9011	11.3307	0.0557632715220088	0.169346	0.7407	0.997009	no	-
ENSG00000040633	ENSG00000040633	PHF23	17:7235028-7239722	human_15	human_16	OK	66.2323	79.0985	0.25611537762304	0.910829	0.0779	0.634908	no	-
ENSG00000228274	ENSG00000228274	AL021707.2	22:38656635-38681820	human_15	human_16	OK	4.71813	4.24681	-0.151835605391249	-0.134177	0.80645	0.997009	no	-
ENSG00000204856	ENSG00000204856	FAM216A	12:110452485-110490385	human_15	human_16	OK	37.247	36.3991	-0.0332214517393671	-0.0755619	0.8965	0.997009	no	-
ENSG00000071189	ENSG00000071189	SNX13	7:17790760-17940501	human_15	human_16	OK	36.6467	38.6128	0.0753958839246171	0.22418	0.6871	0.997009	no	-
ENSG00000134574	ENSG00000134574	DDB2	11:47214464-47239240	human_15	human_16	OK	17.3061	17.3011	-0.000416877138551276	-0.000888436	0.99865	0.999561	no	-
ENSG00000136518	ENSG00000136518	ACTL6A	3:179562885-179604654	human_15	human_16	OK	62.2752	70.8201	0.185501131094094	0.476201	0.33125	0.997009	no	-
ENSG00000162664	ENSG00000162664	ZNF326	1:89995109-90035533	human_15	human_16	OK	16.3259	14.0964	-0.211835757677058	-0.520436	0.3619	0.997009	no	-
ENSG00000260894	ENSG00000260894	AC027682.3	16:67517861-67546788	human_15	human_16	OK	0.001	6.52539	12.6718484138161	-nan	0.1763	0.859916	no	-
ENSG00000182986	ENSG00000182986	ZNF320	19:52861806-53037898	human_15	human_16	OK	12.2711	14.2022	0.210849848382816	0.280647	0.61845	0.997009	no	-
ENSG00000169126	ENSG00000169126	ARMC4	10:27812163-27999048	human_15	human_16	OK	2.153	1.61644	-0.41352836187657	-0.528838	0.20345	0.889905	no	-
ENSG00000226499	ENSG00000226499	AL136380.1	1:44843920-44844082	human_15	human_16	OK	20.037	0.001	-14.2903788996039	-nan	0.0001	0.0074107	yes	down
ENSG00000249437	ENSG00000249437	NAIP	5:70968482-71025114	human_15	human_16	OK	3.29389	2.82545	-0.221311717773953	-0.295932	0.5847	0.997009	no	-
ENSG00000198252	ENSG00000198252	STYX	14:52730165-52774989	human_15	human_16	OK	9.62305	9.84641	0.0331035891692145	0.108868	0.84915	0.997009	no	-
ENSG00000128656	ENSG00000128656	CHN1	2:174799312-175005381	human_15	human_16	OK	68.8047	115.303	0.744851027224278	2.74236	5e-05	0.00403767	yes	-
ENSG00000259661	ENSG00000259661	AC068831.4	15:90902217-90922584	human_15	human_16	OK	3.30377	1.756	-0.911820408648809	-0.626071	0.2882	0.974239	no	-
ENSG00000076604	ENSG00000076604	TRAF4	17:28744004-28750956	human_15	human_16	OK	9.02357	8.08669	-0.158149013274333	-0.252401	0.58055	0.997009	no	-
ENSG00000256235	ENSG00000256235	SMIM3	5:150777945-150796734	human_15	human_16	OK	4.10872	4.41252	0.102913800053988	0.220042	0.7044	0.997009	no	-
ENSG00000270168	ENSG00000270168	AC004233.2	16:2988255-3002016	human_15	human_16	OK	1.4134	2.43199	0.782967482519839	1.43562	0.015	0.269044	no	-
ENSG00000172270	ENSG00000172270	BSG	19:567209-583493	human_15	human_16	OK	823.877	838.942	0.0261421062461181	0.126887	0.8231	0.997009	no	-
ENSG00000254536	ENSG00000254536	AL360181.3	10:133379260-133424572	human_15	human_16	OK	9.3884	7.69587	-0.286794881248477	-0.315097	0.57755	0.997009	no	-
ENSG00000173614	ENSG00000173614	NMNAT1	1:9922112-9985501	human_15	human_16	OK	8.30198	10.0904	0.281456004860843	0.465295	0.3857	0.997009	no	-
ENSG00000140287	ENSG00000140287	HDC	15:50241946-50265965	human_15	human_16	OK	0.721854	0.816953	0.17854600979197	0.176248	0.72535	0.997009	no	-
ENSG00000154330	ENSG00000154330	PGM5	9:68306527-68531061	human_15	human_16	OK	1.22004	1.00634	-0.277810634954263	-0.160439	0.74145	0.997009	no	-
ENSG00000226279	ENSG00000226279	RPL12P10	7:22881892-22882390	human_15	human_16	OK	1.02014	0.323915	-1.6550799718182	-0.956312	0.0571	0.551049	no	-
ENSG00000198520	ENSG00000198520	ARMH1	1:44674691-44725591	human_15	human_16	OK	3.64647	3.75681	0.0430076288885243	0.0491629	0.90385	0.997009	no	-
ENSG00000185000	ENSG00000185000	DGAT1	8:144291590-144326910	human_15	human_16	OK	3.09122	1.6791	-0.880488179895813	-0.712615	0.2395	0.931107	no	-
ENSG00000170776	ENSG00000170776	AKAP13	15:85380570-85750281	human_15	human_16	OK	73.9613	74.5921	0.012252260824019	0.0302982	0.94425	0.997009	no	-
ENSG00000228812	ENSG00000228812	LAMA5-AS1	20:62302092-62367312	human_15	human_16	OK	0.614971	1.02095	0.731321928968069	0.135734	0.5865	0.997009	no	-
ENSG00000004897	ENSG00000004897	CDC27	17:47117702-47189422	human_15	human_16	OK	53.9872	68.759	0.348931168478304	0.818137	0.13425	0.790416	no	-
ENSG00000273783	ENSG00000273783	AL136040.1	14:81175451-81222460	human_15	human_16	OK	1.69664	1.58465	-0.0985162514369655	-0.0760557	0.8981	0.997009	no	-
ENSG00000025800	ENSG00000025800	KPNA6	1:32108055-32176568	human_15	human_16	OK	43.9067	49.8263	0.182466339904918	0.462978	0.41275	0.997009	no	-
ENSG00000263647	ENSG00000263647	BPTFP1	17:64749662-64837154	human_15	human_16	OK	0.949452	1.51929	0.678230304591064	0.202177	0.77245	0.997009	no	-
ENSG00000165609	ENSG00000165609	NUDT5	10:12129636-12250589	human_15	human_16	OK	120.178	121.022	0.0100965139651678	0.0238185	0.96715	0.997009	no	-
ENSG00000147592	ENSG00000147592	LACTB2	8:70608576-70669185	human_15	human_16	OK	9.97153	9.71946	-0.0369387222881608	-0.0691161	0.89105	0.997009	no	-
ENSG00000169330	ENSG00000169330	MINAR1	15:79432515-79472290	human_15	human_16	OK	1.38205	0.850934	-0.699690667402497	-1.51564	0.0094	0.204686	no	-
ENSG00000239969	ENSG00000239969	AC091390.4	7:102363871-102426676	human_15	human_16	OK	4.62849	4.01519	-0.205073346848608	-0.11751	0.86335	0.997009	no	-
ENSG00000117868	ENSG00000117868	ESYT2	7:158730994-158830253	human_15	human_16	OK	8.58174	7.47877	-0.198469176587783	-0.52022	0.34405	0.997009	no	-
ENSG00000182774	ENSG00000182774	RPS17	15:82531652-82709914	human_15	human_16	OK	465.532	498.791	0.0995550939732966	0.395131	0.49405	0.997009	no	-
ENSG00000146242	ENSG00000146242	TPBG	6:82363205-82370828	human_15	human_16	OK	42.3082	31.905	-0.407154773600443	-1.49609	0.00995	0.211796	no	-
ENSG00000117010	ENSG00000117010	ZNF684	1:40531572-40548167	human_15	human_16	OK	3.85536	5.56034	0.528307522374945	0.678997	0.2136	0.901878	no	-
ENSG00000122299	ENSG00000122299	ZC3H7A	16:11750585-11797258	human_15	human_16	OK	15.4187	12.7465	-0.274579973355291	-0.590023	0.2023	0.888541	no	-
ENSG00000224066	ENSG00000224066	AL049795.1	1:32200385-32208687	human_15	human_16	OK	3.03147	2.74514	-0.143137817897563	-0.0723014	0.93765	0.997009	no	-
ENSG00000167920	ENSG00000167920	TMEM99	17:40818116-40836274	human_15	human_16	OK	22.448	28.5016	0.34445599633932	0.548294	0.3222	0.997009	no	-
ENSG00000101493	ENSG00000101493	ZNF516	18:76357681-76495242	human_15	human_16	OK	1.1501	0.961874	-0.257839480783409	-0.223319	0.53855	0.997009	no	-
ENSG00000253170	ENSG00000253170	AC108515.1	4:97120700-97135059	human_15	human_16	OK	1.35638	1.25983	-0.106532345644288	-0.103151	0.8738	0.997009	no	-
ENSG00000114353	ENSG00000114353	GNAI2	3:50226291-50259362	human_15	human_16	OK	225.127	215.579	-0.0625224439079587	-0.276388	0.6291	0.997009	no	-
ENSG00000242396	ENSG00000242396	AC096536.2	1:54849626-54888850	human_15	human_16	OK	34.3625	44.6793	0.378771581253106	0.228062	0.6963	0.997009	no	-
ENSG00000113205	ENSG00000113205	PCDHB3	5:141100241-141249365	human_15	human_16	OK	8.43137	6.41829	-0.393578094531699	-0.539254	0.3307	0.997009	no	-
ENSG00000217327	ENSG00000217327	RPS7P5	1:240012645-240013226	human_15	human_16	OK	1.24149	0.244347	-2.34506934394549	-1.10694	0.01255	0.240426	no	-
ENSG00000273637	ENSG00000273637	AL139260.2	1:38838197-38941830	human_15	human_16	OK	2.24611	1.80513	-0.315325843994089	-0.199652	0.7411	0.997009	no	-
ENSG00000172500	ENSG00000172500	FIBP	11:65879836-65888539	human_15	human_16	OK	232.641	246.417	0.0829964134263572	0.366595	0.51145	0.997009	no	-
ENSG00000168899	ENSG00000168899	VAMP5	2:85584430-85593406	human_15	human_16	OK	26.5574	51.1008	0.944231965115139	2.48407	5e-05	0.00403767	yes	-
ENSG00000128510	ENSG00000128510	CPA4	7:130293133-130324180	human_15	human_16	OK	1.20304	1.98993	0.72603307018316	0.658899	0.105	0.720938	no	-
ENSG00000271918	ENSG00000271918	AC034236.2	5:116083806-116412762	human_15	human_16	OK	1.61355	1.45739	-0.146851287464652	-0.105025	0.85465	0.997009	no	-
ENSG00000111704	ENSG00000111704	NANOG	12:7787793-7799146	human_15	human_16	OK	5.11447	7.3244	0.518125836959471	0.674149	0.24055	0.932779	no	-
ENSG00000249257	ENSG00000249257	AC097473.1	4:108773612-108774020	human_15	human_16	OK	1.63999	1.12968	-0.53777285392196	-0.50394	0.466	0.997009	no	-
ENSG00000198680	ENSG00000198680	TUSC1	9:25676388-25678440	human_15	human_16	OK	2.70724	1.39842	-0.953025066515201	-1.68016	0.00465	0.133552	no	-
ENSG00000248671	ENSG00000248671	AP002495.1	11:71787509-71821548	human_15	human_16	OK	1.98875	1.58963	-0.32317092560219	-0.149683	0.7503	0.997009	no	-
ENSG00000146674	ENSG00000146674	IGFBP3	7:45912244-45921874	human_15	human_16	OK	2.80785	5.65487	1.01002799188944	1.3937	0.00665	0.166093	no	-
ENSG00000121879	ENSG00000121879	PIK3CA	3:179148113-179267002	human_15	human_16	OK	3.95588	5.86015	0.566938930031382	0.715818	0.16935	0.849779	no	-
ENSG00000177842	ENSG00000177842	ZNF620	3:40477112-40518736	human_15	human_16	OK	3.91632	3.24616	-0.270764540803036	-0.32765	0.5462	0.997009	no	-
ENSG00000234203	ENSG00000234203	AC004771.2	17:4967991-4987675	human_15	human_16	OK	0.773106	1.13306	0.551486119889225	0.12378	0.79965	0.997009	no	-
ENSG00000244879	ENSG00000244879	GABPB1-AS1	15:50275391-50372202	human_15	human_16	OK	31.2638	24.9916	-0.32304987537767	-0.470267	0.42385	0.997009	no	-
ENSG00000270891	ENSG00000270891	AC012507.3	2:230836908-230837385	human_15	human_16	OK	0.966132	0.680725	-0.505148219572813	-0.314978	0.6283	0.997009	no	-
ENSG00000231333	ENSG00000231333	RPL34P6	1:200863807-200864152	human_15	human_16	OK	2.82855	1.63485	-0.79090440127701	-0.8789	0.3143	0.997009	no	-
ENSG00000138002	ENSG00000138002	IFT172	2:27442365-27489789	human_15	human_16	OK	19.5757	18.7884	-0.0592216835951413	-0.108343	0.814	0.997009	no	-
ENSG00000169402	ENSG00000169402	RSPH10B2	7:6754108-6826770	human_15	human_16	OK	0.813083	0.624466	-0.380779606743675	-0.118476	0.72725	0.997009	no	-
ENSG00000185437	ENSG00000185437	SH3BGR	21:39377697-39515506	human_15	human_16	OK	5.73657	10.2512	0.837532514650784	0.611318	0.28465	0.96936	no	-
ENSG00000267615	ENSG00000267615	AC087289.5	17:75941506-75979177	human_15	human_16	OK	2.28843	4.5085	0.978289359104808	0.249953	0.6861	0.997009	no	-
ENSG00000125753	ENSG00000125753	VASP	19:45506578-45526983	human_15	human_16	OK	22.3342	26.1936	0.229959775713293	0.458629	0.3549	0.997009	no	-
ENSG00000167588	ENSG00000167588	GPD1	12:50103981-50111313	human_15	human_16	OK	2.87387	3.64991	0.344866087536886	0.556293	0.2726	0.961519	no	-
ENSG00000081014	ENSG00000081014	AP4E1	15:50908671-51005895	human_15	human_16	OK	3.77052	4.11424	0.125862452272372	0.262641	0.62215	0.997009	no	-
ENSG00000100473	ENSG00000100473	COCH	14:30874513-31096450	human_15	human_16	OK	11.0441	7.82345	-0.497399000744179	-0.655186	0.27855	0.965244	no	-
ENSG00000108510	ENSG00000108510	MED13	17:61942604-62065278	human_15	human_16	OK	5.09473	3.81788	-0.416233933412802	-0.374897	0.2139	0.902087	no	-
ENSG00000213553	ENSG00000213553	RPLP0P6	2:38406718-38515740	human_15	human_16	OK	50.5028	43.4216	-0.217950489270388	-0.681507	0.23425	0.925674	no	-
ENSG00000274578	ENSG00000274578	AC006249.1	18:27950965-28177130	human_15	human_16	OK	1.75351	2.25357	0.361966605408206	0.052465	0.83055	0.997009	no	-
ENSG00000132305	ENSG00000132305	IMMT	2:86143931-86196049	human_15	human_16	OK	86.1998	94.433	0.131606581419057	0.544206	0.3211	0.997009	no	-
ENSG00000187801	ENSG00000187801	ZFP69B	1:40450101-40463718	human_15	human_16	OK	4.75024	5.49337	0.209691060627092	0.491637	0.3946	0.997009	no	-
ENSG00000204628	ENSG00000204628	RACK1	5:181236908-181272307	human_15	human_16	OK	742.998	780.788	0.0715725528366846	0.309935	0.5954	0.997009	no	-
ENSG00000254485	ENSG00000254485	AC026191.1	3:8980590-9479240	human_15	human_16	OK	0.699727	4.39777	2.65190808796227	0.503148	0.0287	0.392132	no	-
ENSG00000262151	ENSG00000262151	AC133065.1	16:10864913-10943021	human_15	human_16	OK	0.843309	0.51359	-0.715444238986029	-0.231571	0.69085	0.997009	no	-
ENSG00000089685	ENSG00000089685	BIRC5	17:78214185-78225636	human_15	human_16	OK	34.3619	30.2432	-0.184199013147985	-0.562485	0.27595	0.962298	no	-
ENSG00000175137	ENSG00000175137	SH3BP5L	1:248810445-248825915	human_15	human_16	OK	10.7068	9.52967	-0.168029196864816	-0.469116	0.38825	0.997009	no	-
ENSG00000196230	ENSG00000196230	TUBB	6:30720351-30725426	human_15	human_16	OK	312.545	344.43	0.140146884657172	0.683924	0.2338	0.92551	no	-
ENSG00000144161	ENSG00000144161	ZC3H8	2:112211528-112255136	human_15	human_16	OK	20.009	20.9466	0.066067021518733	0.0792668	0.8909	0.997009	no	-
ENSG00000204560	ENSG00000204560	DHX16	6:30647038-30673006	human_15	human_16	OK	40.7314	42.528	0.0622716069163201	0.227769	0.6838	0.997009	no	-
ENSG00000174586	ENSG00000174586	ZNF497	19:58345177-58366591	human_15	human_16	OK	1.31624	0.973009	-0.435897515947517	-0.546263	0.3111	0.994531	no	-
ENSG00000204071	ENSG00000204071	TCEAL6	X:102140475-102142970	human_15	human_16	OK	0.84986	0.675301	-0.33169450743165	-0.362826	0.49085	0.997009	no	-
ENSG00000118596	ENSG00000118596	SLC16A7	12:59596028-59789855	human_15	human_16	OK	7.71177	8.00655	0.0541186987798621	0.0684906	0.8895	0.997009	no	-
ENSG00000115902	ENSG00000115902	SLC1A4	2:64988476-65023865	human_15	human_16	OK	1.6612	1.45602	-0.19019560423527	-0.256775	0.6136	0.997009	no	-
ENSG00000135604	ENSG00000135604	STX11	6:144150525-144188370	human_15	human_16	OK	1.49164	1.76253	0.240748423584839	0.436636	0.4539	0.997009	no	-
ENSG00000114487	ENSG00000114487	MORC1	3:108958238-109118142	human_15	human_16	OK	1.28002	0.900678	-0.507083024507347	-0.943388	0.103	0.713668	no	-
ENSG00000229795	ENSG00000229795	RPS21P1	1:235131182-235504452	human_15	human_16	OK	0.001	2.93168	11.5175119230561	-nan	0.12035	0.755934	no	-
ENSG00000188610	ENSG00000188610	FAM72B	1:121167645-121463429	human_15	human_16	OK	1.72437	2.16153	0.325983491288699	0.207567	0.7397	0.997009	no	-
ENSG00000174206	ENSG00000174206	C12orf66	12:64186315-64222296	human_15	human_16	OK	5.84187	5.8984	0.0138934080648929	0.022143	0.9679	0.997009	no	-
ENSG00000136868	ENSG00000136868	SLC31A1	9:113221543-113292905	human_15	human_16	OK	16.8745	18.7136	0.149242366505181	0.431193	0.45495	0.997009	no	-
ENSG00000204386	ENSG00000204386	NEU1	6:31857658-31862906	human_15	human_16	OK	46.1718	62.636	0.43998010685567	1.70911	0.0029	0.0977963	no	-
ENSG00000107651	ENSG00000107651	SEC23IP	10:119892729-119944657	human_15	human_16	OK	50.4062	63.1041	0.324132545844751	0.7385	0.1783	0.86359	no	-
ENSG00000166783	ENSG00000166783	MARF1	16:15395753-15643154	human_15	human_16	OK	12.7939	10.1272	-0.33722076356751	-0.519676	0.182	0.865906	no	-
ENSG00000172977	ENSG00000172977	KAT5	11:65711995-65720947	human_15	human_16	OK	54.089	49.0095	-0.142273796825187	-0.268311	0.6294	0.997009	no	-
ENSG00000261714	ENSG00000261714	AC105137.1	15:75346743-75455842	human_15	human_16	OK	2.72646	1.63389	-0.738718131016575	-0.183318	0.7251	0.997009	no	-
ENSG00000055130	ENSG00000055130	CUL1	7:148696466-148801110	human_15	human_16	OK	61.0077	61.3472	0.00800615624502183	0.0350275	0.951	0.997009	no	-
ENSG00000119383	ENSG00000119383	PTPA	9:129094793-129148946	human_15	human_16	OK	19.776	19.1529	-0.0461877967341789	-0.0626226	0.9027	0.997009	no	-
ENSG00000188818	ENSG00000188818	ZDHHC11	5:795605-892801	human_15	human_16	OK	1.22696	2.50364	1.02893891452804	0.362405	0.2939	0.977989	no	-
ENSG00000273382	ENSG00000273382	AL356488.3	1:109087970-109096934	human_15	human_16	OK	1.5167	1.16505	-0.38054388003209	-0.351526	0.5347	0.997009	no	-
ENSG00000175899	ENSG00000175899	A2M	12:9065176-9116229	human_15	human_16	OK	2.45451	6.99417	1.5107178180991	1.84077	5e-05	0.00403767	yes	up
ENSG00000160271	ENSG00000160271	RALGDS	9:133097719-133163933	human_15	human_16	OK	7.10176	5.22242	-0.443458118673713	-0.598504	0.20005	0.887103	no	-
ENSG00000280161	ENSG00000280161	AC022413.1	5:180784781-180815652	human_15	human_16	OK	1.41081	0.794793	-0.82787263544571	-0.287244	0.71485	0.997009	no	-
ENSG00000277247	ENSG00000277247	AC083809.1	12:70468079-70637440	human_15	human_16	OK	1.42302	0.260594	-2.4490801662052	-0.584999	0.47955	0.997009	no	-
ENSG00000226432	ENSG00000226432	AC010342.1	5:23951347-24271821	human_15	human_16	OK	1.91151	2.51645	0.396677185233656	0.585153	0.29385	0.977989	no	-
ENSG00000161800	ENSG00000161800	RACGAP1	12:49967193-50033136	human_15	human_16	OK	40.7422	50.497	0.309673795513706	0.893163	0.0577	0.555054	no	-
ENSG00000244405	ENSG00000244405	ETV5	3:186046313-186362234	human_15	human_16	OK	158.989	154.652	-0.0399014621097082	-0.0972561	0.8547	0.997009	no	-
ENSG00000012817	ENSG00000012817	KDM5D	Y:19703864-19744939	human_15	human_16	OK	41.1549	36.8261	-0.160335592188884	-0.477493	0.38075	0.997009	no	-
ENSG00000215533	ENSG00000215533	LINC00189	21:29193479-29940033	human_15	human_16	OK	3.32611	2.04157	-0.704156847159969	-0.139263	0.69135	0.997009	no	-
