test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000032652	ENSMUSG00000032652	Crebl2	6:134830153-134858931	mouse_13	mouse_14	OK	0.360118	1.25551	1.80173190200488	2.03925	0.00065	0.00188837	yes	up
ENSMUSG00000027203	ENSMUSG00000027203	Dut	2:125247189-125258608	mouse_13	mouse_14	OK	78.3232	34.122	-1.19873749927401	-4.32499	5e-05	0.000176968	yes	down
ENSMUSG00000031198	ENSMUSG00000031198	Fundc2	X:75172714-75396459	mouse_13	mouse_14	OK	21.4269	9.52805	-1.16917024983621	-2.62824	5e-05	0.000176968	yes	down
ENSMUSG00000114257	ENSMUSG00000114257	Gm47654	14:14429176-14430245	mouse_13	mouse_14	OK	7.19353	20.03	1.47739061411542	4.04872	5e-05	0.000176968	yes	up
ENSMUSG00000041741	ENSMUSG00000041741	Pde3a	6:141246919-141507448	mouse_13	mouse_14	OK	0.394224	1.81815	2.20538371473111	3.40868	5e-05	0.000176968	yes	up
ENSMUSG00000091478	ENSMUSG00000091478	Gm10039	11:100361715-100362126	mouse_13	mouse_14	OK	32.8415	11.9893	-1.45377259326339	-2.96989	5e-05	0.000176968	yes	down
ENSMUSG00000051379	ENSMUSG00000051379	Flrt3	2:140395308-142392966	mouse_13	mouse_14	OK	3.26131	15.5389	2.2523608924572	5.57753	5e-05	0.000176968	yes	up
ENSMUSG00000060923	ENSMUSG00000060923	Acyp2	11:30505990-30649587	mouse_13	mouse_14	OK	8.67012	3.15635	-1.45779477022886	-2.82711	5e-05	0.000176968	yes	down
ENSMUSG00000042751	ENSMUSG00000042751	Nmnat2	1:152954992-153119261	mouse_13	mouse_14	OK	2.47986	1.11645	-1.15134003406601	-1.31254	0.008	0.0180466	yes	down
ENSMUSG00000009487	ENSMUSG00000009487	Otog	7:46240986-46311434	mouse_13	mouse_14	OK	6.5187	1.92738	-1.75794324210197	-4.12699	5e-05	0.000176968	yes	down
ENSMUSG00000030126	ENSMUSG00000030126	Tmcc1	6:116018610-116193486	mouse_13	mouse_14	OK	2.06278	4.16855	1.01495567703582	1.51204	0.00365	0.00896522	yes	up
ENSMUSG00000032109	ENSMUSG00000032109	Nlrx1	9:44252716-44268599	mouse_13	mouse_14	OK	1.6966	6.34113	1.90209348691192	3.374	5e-05	0.000176968	yes	up
ENSMUSG00000020372	ENSMUSG00000020372	Rack1	11:48800331-48817353	mouse_13	mouse_14	OK	757.464	207.664	-1.86692618660143	-8.24682	5e-05	0.000176968	yes	down
ENSMUSG00000033068	ENSMUSG00000033068	Entpd6	2:150748280-150771675	mouse_13	mouse_14	OK	5.15914	12.2728	1.25026193125676	3.8165	5e-05	0.000176968	yes	up
ENSMUSG00000026457	ENSMUSG00000026457	Adipor1	1:134415377-134433351	mouse_13	mouse_14	OK	172.631	72.3193	-1.25523893931327	-5.91464	5e-05	0.000176968	yes	down
ENSMUSG00000053964	ENSMUSG00000053964	Lgals4	7:28833853-28841708	mouse_13	mouse_14	OK	1.55416	3.80058	1.29008456644591	1.86855	0.0006	0.00175747	yes	up
ENSMUSG00000022414	ENSMUSG00000022414	Tab1	15:80133126-80161707	mouse_13	mouse_14	OK	3.69076	9.83682	1.41427407726717	3.93632	5e-05	0.000176968	yes	up
ENSMUSG00000021575	ENSMUSG00000021575	Ahrr	13:74211117-74292331	mouse_13	mouse_14	OK	1.82111	6.51484	1.83891167997492	2.66362	5e-05	0.000176968	yes	up
ENSMUSG00000107092	ENSMUSG00000107092	Gm7993	5:95974239-95975623	mouse_13	mouse_14	OK	2.8891	0.722012	-2.00052542022458	-3.1752	5e-05	0.000176968	yes	down
ENSMUSG00000031150	ENSMUSG00000031150	Ccdc120	X:7731713-7750905	mouse_13	mouse_14	OK	1.5534	4.07861	1.39264819098246	1.33574	0.0146	0.0308675	yes	up
ENSMUSG00000030122	ENSMUSG00000030122	Ptms	6:124913680-124925844	mouse_13	mouse_14	OK	75.5137	15.7376	-2.26252286257693	-6.33162	5e-05	0.000176968	yes	down
ENSMUSG00000064264	ENSMUSG00000064264	Zfp428	7:24507005-24515682	mouse_13	mouse_14	OK	6.08079	2.23118	-1.44645185952179	-2.50328	0.0001	0.000337677	yes	down
ENSMUSG00000030669	ENSMUSG00000030669	Calca	7:114631477-114636357	mouse_13	mouse_14	OK	1.94138	4.47617	1.20518229475348	1.5836	0.00665	0.0153015	yes	up
ENSMUSG00000038502	ENSMUSG00000038502	Ptov1	7:44863066-44869788	mouse_13	mouse_14	OK	57.8652	19.0522	-1.60273837693215	-3.86925	5e-05	0.000176968	yes	down
ENSMUSG00000018217	ENSMUSG00000018217	Pmp22	11:63128981-63159547	mouse_13	mouse_14	OK	46.6544	167.883	1.84737109502924	6.63063	5e-05	0.000176968	yes	up
ENSMUSG00000028199	ENSMUSG00000028199	Cryz	3:154576430-154623182	mouse_13	mouse_14	OK	21.5994	9.07816	-1.2505194162657	-2.91935	5e-05	0.000176968	yes	down
ENSMUSG00000090673	ENSMUSG00000090673	Gm340	19:41582369-41586536	mouse_13	mouse_14	OK	0.541767	1.54215	1.50919867422661	3.10944	5e-05	0.000176968	yes	up
ENSMUSG00000008489	ENSMUSG00000008489	Elavl2	4:91250762-91400785	mouse_13	mouse_14	OK	3.67547	0.946568	-1.95715069031506	-2.19149	5e-05	0.000176968	yes	down
ENSMUSG00000108461	ENSMUSG00000108461	AV356131	7:116443574-116444324	mouse_13	mouse_14	OK	5.678	2.65448	-1.09695357744791	-1.93109	0.0016	0.00426351	yes	down
ENSMUSG00000023030	ENSMUSG00000023030	Slc11a2	15:100387897-100428150	mouse_13	mouse_14	OK	8.88453	19.3983	1.12656286168305	2.46399	5e-05	0.000176968	yes	up
ENSMUSG00000046491	ENSMUSG00000046491	C1qtnf2	11:43474275-43491525	mouse_13	mouse_14	OK	9.87012	19.7705	1.00220982752906	2.96796	5e-05	0.000176968	yes	up
ENSMUSG00000029168	ENSMUSG00000029168	Dpysl5	5:30711563-30799375	mouse_13	mouse_14	OK	8.26258	1.61571	-2.35442405978313	-4.91399	5e-05	0.000176968	yes	down
ENSMUSG00000080921	ENSMUSG00000080921	Rpl38-ps2	6:140729283-140756053	mouse_13	mouse_14	OK	38.4552	12.0048	-1.67956732743232	-1.78432	0.00765	0.0173338	yes	down
ENSMUSG00000028416	ENSMUSG00000028416	Bag1	4:40936397-40948294	mouse_13	mouse_14	OK	201.145	42.5619	-2.2406014158008	-8.7516	5e-05	0.000176968	yes	down
ENSMUSG00000021178	ENSMUSG00000021178	Psmc1	12:100110153-100123405	mouse_13	mouse_14	OK	404.428	156.983	-1.36527454837516	-6.27903	5e-05	0.000176968	yes	down
ENSMUSG00000047767	ENSMUSG00000047767	Atg16l2	7:101092862-101302251	mouse_13	mouse_14	OK	2.20052	8.34378	1.92285663479412	1.93222	5e-05	0.000176968	yes	up
ENSMUSG00000022512	ENSMUSG00000022512	Cldn1	16:26356641-26371841	mouse_13	mouse_14	OK	0.221288	1.1142	2.33201109716415	3.42487	5e-05	0.000176968	yes	up
ENSMUSG00000022114	ENSMUSG00000022114	Spry2	14:105891946-105896819	mouse_13	mouse_14	OK	0.249455	1.49646	2.58470222478672	3.37411	5e-05	0.000176968	yes	up
ENSMUSG00000042821	ENSMUSG00000042821	Snai1	2:167538194-167542814	mouse_13	mouse_14	OK	1.55333	9.38302	2.59468798217256	5.80028	5e-05	0.000176968	yes	up
ENSMUSG00000030652	ENSMUSG00000030652	Coq7	7:118509658-118533356	mouse_13	mouse_14	OK	51.0321	21.113	-1.27327342119983	-4.13505	5e-05	0.000176968	yes	down
ENSMUSG00000070644	ENSMUSG00000070644	Etnk2	1:133363571-133380336	mouse_13	mouse_14	OK	2.14831	0.873969	-1.29754817565302	-2.11542	0.0002	0.000643925	yes	down
ENSMUSG00000022387	ENSMUSG00000022387	Brd1	15:88687033-88734233	mouse_13	mouse_14	OK	1.48683	3.88857	1.38700000657064	2.79894	5e-05	0.000176968	yes	up
ENSMUSG00000084304	ENSMUSG00000084304	Gm6142	16:4287528-4420498	mouse_13	mouse_14	OK	119.277	52.9876	-1.17058918809244	-2.60332	0.0001	0.000337677	yes	down
ENSMUSG00000028716	ENSMUSG00000028716	Pdzk1ip1	4:115088707-115093899	mouse_13	mouse_14	OK	3.11569	0.840737	-1.88982522636258	-1.92071	5e-05	0.000176968	yes	down
ENSMUSG00000028057	ENSMUSG00000028057	Rit1	3:88716837-88731049	mouse_13	mouse_14	OK	18.4069	39.4998	1.10159867297775	3.23652	5e-05	0.000176968	yes	up
ENSMUSG00000020695	ENSMUSG00000020695	Mrc2	11:105292642-105351139	mouse_13	mouse_14	OK	30.5782	65.0727	1.08954893107222	4.44483	5e-05	0.000176968	yes	up
ENSMUSG00000004035	ENSMUSG00000004035	Gstm7	3:107926333-107931817	mouse_13	mouse_14	OK	3.59696	1.59293	-1.17509524586176	-1.68311	0.0021	0.00545329	yes	down
ENSMUSG00000047123	ENSMUSG00000047123	Ticam1	17:56269318-56276786	mouse_13	mouse_14	OK	1.34754	4.33778	1.68662878726226	4.18752	5e-05	0.000176968	yes	up
ENSMUSG00000028961	ENSMUSG00000028961	Pgd	4:149149990-149166771	mouse_13	mouse_14	OK	138.934	58.9828	-1.2360334836127	-5.40852	5e-05	0.000176968	yes	down
ENSMUSG00000027968	ENSMUSG00000027968	Larp7	3:127536713-127553349	mouse_13	mouse_14	OK	30.2582	12.7855	-1.24281758618505	-3.18141	5e-05	0.000176968	yes	down
ENSMUSG00000071537	ENSMUSG00000071537	Klrg2	6:38625692-38637242	mouse_13	mouse_14	OK	3.55725	1.12527	-1.66049116242944	-3.18751	5e-05	0.000176968	yes	down
ENSMUSG00000035245	ENSMUSG00000035245	Eogt	6:97110023-97151720	mouse_13	mouse_14	OK	9.90192	20.1898	1.02784642083586	1.83427	0.00055	0.00162346	yes	up
ENSMUSG00000053317	ENSMUSG00000053317	Sec61b	4:47474657-47483242	mouse_13	mouse_14	OK	856.841	422.179	-1.02117269693569	-4.51464	5e-05	0.000176968	yes	down
ENSMUSG00000043017	ENSMUSG00000043017	Ptgir	7:16906489-16910905	mouse_13	mouse_14	OK	0.603967	2.98656	2.30594307605138	4.77456	5e-05	0.000176968	yes	up
ENSMUSG00000020715	ENSMUSG00000020715	Ern1	11:106394649-106487852	mouse_13	mouse_14	OK	1.24588	3.28566	1.39901807964322	1.92524	0.0008	0.00227784	yes	up
ENSMUSG00000043333	ENSMUSG00000043333	Rhbdl2	4:123787873-123829904	mouse_13	mouse_14	OK	4.27907	1.4059	-1.60580329889009	-2.5632	0.0001	0.000337677	yes	down
ENSMUSG00000040521	ENSMUSG00000040521	Tsfm	10:127000708-127030840	mouse_13	mouse_14	OK	91.5271	35.2779	-1.37543428650481	-2.98587	5e-05	0.000176968	yes	down
ENSMUSG00000034839	ENSMUSG00000034839	Larp6	9:60712988-60738801	mouse_13	mouse_14	OK	0.625246	1.95897	1.64759947616435	3.04768	5e-05	0.000176968	yes	up
ENSMUSG00000021318	ENSMUSG00000021318	Gli3	13:15440301-15730026	mouse_13	mouse_14	OK	1.95143	8.23217	2.0767410625861	4.77231	5e-05	0.000176968	yes	up
ENSMUSG00000029720	ENSMUSG00000029720	Gm20605	5:137629120-137642902	mouse_13	mouse_14	OK	1.09883	4.00638	1.86633106122598	2.69282	0.0004	0.00121181	yes	up
ENSMUSG00000003235	ENSMUSG00000003235	Eif2b5	16:20498816-20509323	mouse_13	mouse_14	OK	72.1601	27.2452	-1.40519925648589	-5.67674	5e-05	0.000176968	yes	down
ENSMUSG00000027460	ENSMUSG00000027460	Angpt4	2:151911209-151945337	mouse_13	mouse_14	OK	2.02246	5.69854	1.49448117006177	3.81003	5e-05	0.000176968	yes	up
ENSMUSG00000041870	ENSMUSG00000041870	Ankrd13a	5:114727406-114806200	mouse_13	mouse_14	OK	20.4765	5.27579	-1.95651009479909	-3.17552	5e-05	0.000176968	yes	down
ENSMUSG00000021608	ENSMUSG00000021608	Lpcat1	13:73467196-73516422	mouse_13	mouse_14	OK	4.42884	10.7531	1.27975184956618	2.9183	5e-05	0.000176968	yes	up
ENSMUSG00000048126	ENSMUSG00000048126	Col6a3	1:90765922-90843971	mouse_13	mouse_14	OK	89.6919	235.217	1.3909427252682	4.86916	5e-05	0.000176968	yes	up
ENSMUSG00000037335	ENSMUSG00000037335	Hand1	11:57828704-57832818	mouse_13	mouse_14	OK	13.1532	1.49063	-3.14141972543534	-5.87108	5e-05	0.000176968	yes	down
ENSMUSG00000032218	ENSMUSG00000032218	Ccnb2	9:70407691-70421547	mouse_13	mouse_14	OK	111.042	37.5611	-1.56379423899818	-6.32356	5e-05	0.000176968	yes	down
ENSMUSG00000032656	ENSMUSG00000032656	March3	18:56761715-56925548	mouse_13	mouse_14	OK	2.50998	9.15788	1.86733779227282	3.4996	5e-05	0.000176968	yes	up
ENSMUSG00000035161	ENSMUSG00000035161	Ints6	14:62663666-62830126	mouse_13	mouse_14	OK	5.1688	18.7525	1.85918165685792	2.13456	0.0002	0.000643925	yes	up
ENSMUSG00000042190	ENSMUSG00000042190	Cmklr1	5:113612353-113650426	mouse_13	mouse_14	OK	1.94735	0.631897	-1.6237508834199	-1.60393	0.00235	0.00602271	yes	down
ENSMUSG00000058454	ENSMUSG00000058454	Dhcr7	7:143823144-143848410	mouse_13	mouse_14	OK	34.7941	76.4356	1.13540204176619	3.7179	5e-05	0.000176968	yes	up
ENSMUSG00000023072	ENSMUSG00000023072	Cep89	7:35397034-35438689	mouse_13	mouse_14	OK	17.5502	7.45183	-1.23582080411112	-3.16947	5e-05	0.000176968	yes	down
ENSMUSG00000039252	ENSMUSG00000039252	Lgi2	5:52533516-52566462	mouse_13	mouse_14	OK	1.42044	0.250519	-2.50334596239732	-4.9111	5e-05	0.000176968	yes	down
ENSMUSG00000022367	ENSMUSG00000022367	Has2	15:56665626-56778399	mouse_13	mouse_14	OK	3.20766	45.2837	3.81939870670577	12.9916	5e-05	0.000176968	yes	up
ENSMUSG00000001552	ENSMUSG00000001552	Jup	11:100368957-100397763	mouse_13	mouse_14	OK	144.47	68.4656	-1.0773187356694	-4.1682	5e-05	0.000176968	yes	down
ENSMUSG00000035898	ENSMUSG00000035898	Uba6	5:86109286-86172803	mouse_13	mouse_14	OK	15.9315	36.2278	1.18521509067444	4.62889	5e-05	0.000176968	yes	up
ENSMUSG00000042548	ENSMUSG00000042548	Asxl1	2:153341156-153404007	mouse_13	mouse_14	OK	1.36589	3.2987	1.27205627516507	2.46749	5e-05	0.000176968	yes	up
ENSMUSG00000083380	ENSMUSG00000083380	Ndufb4c	15:73761409-73839908	mouse_13	mouse_14	OK	24.4785	9.80561	-1.31983586754003	-2.45119	0.0001	0.000337677	yes	down
ENSMUSG00000050936	ENSMUSG00000050936	Gm42743	3:96267074-96279001	mouse_13	mouse_14	OK	0.688723	1.5013	1.12421653297636	1.51219	0.0141	0.0299388	yes	up
ENSMUSG00000047407	ENSMUSG00000047407	Tgif1	17:70844204-70853546	mouse_13	mouse_14	OK	13.5819	37.618	1.4697378332363	4.60657	5e-05	0.000176968	yes	up
ENSMUSG00000034101	ENSMUSG00000034101	Ctnnd1	2:84600070-84715180	mouse_13	mouse_14	OK	25.7407	52.5954	1.03088533959751	2.68586	5e-05	0.000176968	yes	up
ENSMUSG00000015957	ENSMUSG00000015957	Wnt11	7:98835111-98855195	mouse_13	mouse_14	OK	1.9478	3.9523	1.02084690991475	1.8211	0.0027	0.006818	yes	up
ENSMUSG00000031595	ENSMUSG00000031595	Pdgfrl	8:40926211-40990785	mouse_13	mouse_14	OK	9.27372	18.9004	1.0271966939382	3.21213	5e-05	0.000176968	yes	up
ENSMUSG00000035093	ENSMUSG00000035093	Secisbp2l	2:125736985-125782870	mouse_13	mouse_14	OK	3.73537	10.1953	1.44858116911757	4.48935	5e-05	0.000176968	yes	up
ENSMUSG00000031715	ENSMUSG00000031715	Smarca5	8:80698506-80739497	mouse_13	mouse_14	OK	13.2986	4.87434	-1.44799558305836	-4.18559	5e-05	0.000176968	yes	down
ENSMUSG00000000266	ENSMUSG00000000266	Mid2	X:140664598-140767715	mouse_13	mouse_14	OK	1.32802	3.98736	1.58615699151625	2.52265	0.0001	0.000337677	yes	up
ENSMUSG00000021250	ENSMUSG00000021250	Fos	12:85473889-85477273	mouse_13	mouse_14	OK	40.2783	201.124	2.32001054895309	9.7028	5e-05	0.000176968	yes	up
ENSMUSG00000028023	ENSMUSG00000028023	Pitx2	3:129199877-129219591	mouse_13	mouse_14	OK	1.24953	4.87505	1.96403147611339	3.49507	5e-05	0.000176968	yes	up
ENSMUSG00000078974	ENSMUSG00000078974	Sec61g	11:16500529-16508484	mouse_13	mouse_14	OK	571.02	254.919	-1.16350237048028	-4.36872	5e-05	0.000176968	yes	down
ENSMUSG00000046541	ENSMUSG00000046541	Zfp526	7:25221424-25227507	mouse_13	mouse_14	OK	0.487497	1.65923	1.76704863857692	3.44283	5e-05	0.000176968	yes	up
ENSMUSG00000061518	ENSMUSG00000061518	Cox5b	1:36691448-36693681	mouse_13	mouse_14	OK	817.225	279.84	-1.5461311443347	-4.96816	5e-05	0.000176968	yes	down
ENSMUSG00000038762	ENSMUSG00000038762	Abcf1	17:35956818-35969761	mouse_13	mouse_14	OK	112.586	54.2085	-1.05443644846365	-1.75718	0.00235	0.00602271	yes	down
ENSMUSG00000014550	ENSMUSG00000014550	Rbsn	6:92186711-92214925	mouse_13	mouse_14	OK	6.43614	14.3547	1.15725556660292	3.77461	5e-05	0.000176968	yes	up
ENSMUSG00000052031	ENSMUSG00000052031	Tagap1	17:6904412-6961156	mouse_13	mouse_14	OK	1.03952	3.45999	1.73485035280752	2.94721	5e-05	0.000176968	yes	up
ENSMUSG00000039963	ENSMUSG00000039963	Ccdc40	11:119228571-119265238	mouse_13	mouse_14	OK	1.57203	0.560135	-1.48878226675923	-1.38443	0.0091	0.0202797	yes	down
ENSMUSG00000039840	ENSMUSG00000039840	Epg5	18:77938464-78035013	mouse_13	mouse_14	OK	2.03858	6.12455	1.58703927267755	5.24966	5e-05	0.000176968	yes	up
ENSMUSG00000020706	ENSMUSG00000020706	Ftsj3	11:106249141-106256079	mouse_13	mouse_14	OK	49.8719	22.3609	-1.15724891114429	-4.14961	5e-05	0.000176968	yes	down
ENSMUSG00000033207	ENSMUSG00000033207	Mamdc2	19:23302608-23448442	mouse_13	mouse_14	OK	9.19687	19.976	1.11905287355312	4.15049	5e-05	0.000176968	yes	up
ENSMUSG00000035274	ENSMUSG00000035274	Tpbg	9:85820240-85847040	mouse_13	mouse_14	OK	13.4737	28.9329	1.10256485227669	3.24417	5e-05	0.000176968	yes	up
ENSMUSG00000040289	ENSMUSG00000040289	Hey1	3:8663358-8667256	mouse_13	mouse_14	OK	0.349179	1.18001	1.7567603843044	2.15779	5e-05	0.000176968	yes	up
ENSMUSG00000060548	ENSMUSG00000060548	Tnfrsf19	14:60963874-61076802	mouse_13	mouse_14	OK	1.67158	3.90245	1.22316774542088	1.69454	0.0052	0.0122925	yes	up
ENSMUSG00000033952	ENSMUSG00000033952	Aspm	1:139454771-139494091	mouse_13	mouse_14	OK	1.98589	4.51886	1.18617314811069	2.88278	5e-05	0.000176968	yes	up
ENSMUSG00000045252	ENSMUSG00000045252	Zfp574	7:25072566-25083492	mouse_13	mouse_14	OK	4.1599	12.3777	1.5731225077929	4.31863	5e-05	0.000176968	yes	up
ENSMUSG00000030393	ENSMUSG00000030393	Zik1	7:10487228-10495394	mouse_13	mouse_14	OK	0.58116	2.36314	2.02369778784336	4.53609	5e-05	0.000176968	yes	up
ENSMUSG00000034285	ENSMUSG00000034285	Nipsnap1	11:4873950-4894200	mouse_13	mouse_14	OK	41.9217	15.9073	-1.39800823900473	-4.90502	5e-05	0.000176968	yes	down
ENSMUSG00000028602	ENSMUSG00000028602	Tnfrsf8	4:145267136-145315164	mouse_13	mouse_14	OK	6.07871	0.895928	-2.7623104911804	-6.79152	5e-05	0.000176968	yes	down
ENSMUSG00000004264	ENSMUSG00000004264	Phb2	6:124712335-124718831	mouse_13	mouse_14	OK	377.67	123.924	-1.60767057159318	-6.36676	5e-05	0.000176968	yes	down
ENSMUSG00000028910	ENSMUSG00000028910	Mecr	4:131843469-131867786	mouse_13	mouse_14	OK	58.7312	17.0221	-1.78671808348848	-5.83014	5e-05	0.000176968	yes	down
ENSMUSG00000034126	ENSMUSG00000034126	Pomt2	12:87106860-87164723	mouse_13	mouse_14	OK	3.8598	9.17321	1.24890057285816	2.69717	5e-05	0.000176968	yes	up
ENSMUSG00000026260	ENSMUSG00000026260	Ndufa10	1:92439009-92473860	mouse_13	mouse_14	OK	315.539	94.6998	-1.73638504657021	-6.35744	5e-05	0.000176968	yes	down
ENSMUSG00000028648	ENSMUSG00000028648	Ndufs5	4:123712709-123718202	mouse_13	mouse_14	OK	638.479	253.56	-1.33231199639991	-5.53148	5e-05	0.000176968	yes	down
ENSMUSG00000090553	ENSMUSG00000090553	Snrpe	1:133603870-133610291	mouse_13	mouse_14	OK	569.624	180.302	-1.65959453278183	-6.61607	5e-05	0.000176968	yes	down
ENSMUSG00000053062	ENSMUSG00000053062	Jam2	16:84774122-84825928	mouse_13	mouse_14	OK	31.5987	14.4754	-1.12626199091909	-3.13541	5e-05	0.000176968	yes	down
ENSMUSG00000024962	ENSMUSG00000024962	Vegfb	19:6982472-6987651	mouse_13	mouse_14	OK	10.1973	4.13162	-1.30340773623137	-3.07554	5e-05	0.000176968	yes	down
ENSMUSG00000021725	ENSMUSG00000021725	Parp8	13:116854819-117025537	mouse_13	mouse_14	OK	3.11983	10.7408	1.78356212896405	4.64738	5e-05	0.000176968	yes	up
ENSMUSG00000097417	ENSMUSG00000097417	Gm26669	12:80107753-80113013	mouse_13	mouse_14	OK	2.07019	7.21327	1.80089024342792	2.72761	5e-05	0.000176968	yes	up
ENSMUSG00000056493	ENSMUSG00000056493	Foxk1	5:142401496-142462011	mouse_13	mouse_14	OK	1.17056	0.505332	-1.2118954391123	-1.98993	0.0003	0.000933076	yes	down
ENSMUSG00000001025	ENSMUSG00000001025	S100a6	3:90612881-90624181	mouse_13	mouse_14	OK	6561.15	2448.61	-1.42198569582007	-6.62847	5e-05	0.000176968	yes	down
ENSMUSG00000042228	ENSMUSG00000042228	Lyn	4:3678114-3813122	mouse_13	mouse_14	OK	3.75322	8.34734	1.1531876770893	3.31315	5e-05	0.000176968	yes	up
ENSMUSG00000029359	ENSMUSG00000029359	Tesc	5:118027742-118061878	mouse_13	mouse_14	OK	8.37096	1.19318	-2.81058138305125	-4.40758	5e-05	0.000176968	yes	down
ENSMUSG00000045545	ENSMUSG00000045545	Krt14	11:100203161-100207548	mouse_13	mouse_14	OK	679.586	134.281	-2.33940094614969	-10.3465	5e-05	0.000176968	yes	down
ENSMUSG00000033319	ENSMUSG00000033319	Fem1c	18:46501745-46525971	mouse_13	mouse_14	OK	1.22174	4.76844	1.96458006816158	5.69466	5e-05	0.000176968	yes	up
ENSMUSG00000025362	ENSMUSG00000025362	Rps26	10:128624533-128626747	mouse_13	mouse_14	OK	592.507	181.516	-1.70673547606483	-7.0315	5e-05	0.000176968	yes	down
ENSMUSG00000079165	ENSMUSG00000079165	Sap25	5:137629120-137642902	mouse_13	mouse_14	OK	0.15417	1.20211	2.96297495391921	0.472514	0.0187	0.038348	yes	up
ENSMUSG00000069763	ENSMUSG00000069763	Tmem100	11:90030347-90036508	mouse_13	mouse_14	OK	1.13833	4.1074	1.85130659810887	3.76805	5e-05	0.000176968	yes	up
ENSMUSG00000042851	ENSMUSG00000042851	Zc3h6	2:128966592-129021756	mouse_13	mouse_14	OK	0.658439	1.54055	1.2263238114903	2.24168	0.00065	0.00188837	yes	up
ENSMUSG00000001864	ENSMUSG00000001864	Aif1l	2:31950138-31973442	mouse_13	mouse_14	OK	14.909	5.84561	-1.35075800857781	-2.753	5e-05	0.000176968	yes	down
ENSMUSG00000029673	ENSMUSG00000029673	Auts2	5:131437332-132543344	mouse_13	mouse_14	OK	0.880257	4.12972	2.23004726861629	2.6811	5e-05	0.000176968	yes	up
ENSMUSG00000024011	ENSMUSG00000024011	Pi16	17:29317679-29330593	mouse_13	mouse_14	OK	89.8913	27.9735	-1.68412072050933	-5.90902	5e-05	0.000176968	yes	down
ENSMUSG00000067931	ENSMUSG00000067931	Zfp948	17:21567007-21588699	mouse_13	mouse_14	OK	1.18323	4.4279	1.90389210398799	4.48983	5e-05	0.000176968	yes	up
ENSMUSG00000026854	ENSMUSG00000026854	Usp20	2:30982278-31023586	mouse_13	mouse_14	OK	4.56961	9.23312	1.01474719539491	2.47539	5e-05	0.000176968	yes	up
ENSMUSG00000004626	ENSMUSG00000004626	Stxbp2	8:3630954-3643644	mouse_13	mouse_14	OK	55.972	27.7508	-1.01217593718115	-3.1354	5e-05	0.000176968	yes	down
ENSMUSG00000038143	ENSMUSG00000038143	Stox2	8:47180047-47446362	mouse_13	mouse_14	OK	1.45149	7.35845	2.34186727325423	5.48425	5e-05	0.000176968	yes	up
ENSMUSG00000005553	ENSMUSG00000005553	Atp4a	7:30712208-30725534	mouse_13	mouse_14	OK	2.81923	0.276994	-3.34737455012752	-2.33643	5e-05	0.000176968	yes	down
ENSMUSG00000046152	ENSMUSG00000046152	Fut10	8:31187330-31261738	mouse_13	mouse_14	OK	4.23948	8.61417	1.02282447569896	3.18069	5e-05	0.000176968	yes	up
ENSMUSG00000102813	ENSMUSG00000102813	Gm37795	4:150068453-150070997	mouse_13	mouse_14	OK	0.142583	1.08405	2.92655741378198	3.43766	5e-05	0.000176968	yes	up
ENSMUSG00000028988	ENSMUSG00000028988	Ctnnbip1	4:149518235-149567790	mouse_13	mouse_14	OK	12.5905	4.78715	-1.39509666007812	-2.27555	0.00015	0.000493438	yes	down
ENSMUSG00000043614	ENSMUSG00000043614	Vps37d	5:135072899-135078266	mouse_13	mouse_14	OK	0.47077	1.2496	1.40837206647278	1.88112	0.003	0.00749265	yes	up
ENSMUSG00000029135	ENSMUSG00000029135	Fosl2	5:32135800-32157842	mouse_13	mouse_14	OK	3.45313	16.1426	2.22489641083148	7.72985	5e-05	0.000176968	yes	up
ENSMUSG00000074305	ENSMUSG00000074305	Peak1	9:56201125-56418067	mouse_13	mouse_14	OK	5.40763	36.8876	2.77006757846061	5.61972	5e-05	0.000176968	yes	up
ENSMUSG00000034850	ENSMUSG00000034850	Tmem127	2:127247907-127261107	mouse_13	mouse_14	OK	9.97444	20.8753	1.06548918001138	3.88995	5e-05	0.000176968	yes	up
ENSMUSG00000031880	ENSMUSG00000031880	Rrad	8:104628069-104636492	mouse_13	mouse_14	OK	0.745239	3.88479	2.38206153222934	3.18112	5e-05	0.000176968	yes	up
ENSMUSG00000101795	ENSMUSG00000101795	Gm5835	1:143093346-143094616	mouse_13	mouse_14	OK	1.14838	0.34543	-1.73313482113563	-1.94565	0.00335	0.00829229	yes	down
ENSMUSG00000041841	ENSMUSG00000041841	Rpl37	15:5116644-5119140	mouse_13	mouse_14	OK	593.32	229.273	-1.37174394683306	-5.08332	5e-05	0.000176968	yes	down
ENSMUSG00000033257	ENSMUSG00000033257	Ttll4	1:74661744-74703730	mouse_13	mouse_14	OK	3.14297	8.91567	1.50421471690057	2.42265	5e-05	0.000176968	yes	up
ENSMUSG00000027357	ENSMUSG00000027357	Crls1	2:132845998-132866785	mouse_13	mouse_14	OK	2.17527	0.876512	-1.31134873538942	-1.70526	0.0015	0.00401734	yes	down
ENSMUSG00000014313	ENSMUSG00000014313	Cox6c	15:35368452-35938246	mouse_13	mouse_14	OK	1203.03	457.991	-1.39328146624409	-4.99629	5e-05	0.000176968	yes	down
